track_idx,joy,calm,sadness,fear,energizing,dreamy
136,0.3711508810520172,0.2857206463813782,0.5344302654266357,0.7197038531303406,0.570091962814331,0.43155422806739807
139,0.018475593999028206,0.6081286668777466,0.6184349060058594,0.8067384958267212,0.7730022668838501,0.5301148891448975
145,0.5271947979927063,0.46077412366867065,0.8696038722991943,0.8747943043708801,0.8948239088058472,0.8012368679046631
162,0.32493117451667786,0.09734747558832169,0.12226096540689468,0.23265863955020905,0.9076402187347412,0.6666052937507629
165,0.016434572637081146,0.38608330488204956,0.6054532527923584,0.058668602257966995,0.7405263781547546,0.22700849175453186
176,0.2182317078113556,0.41335874795913696,0.944943904876709,0.8751481771469116,0.9029310345649719,0.7804115414619446
184,0.16488592326641083,0.5286550521850586,0.5439536571502686,0.19444428384304047,0.9508121609687805,0.723114013671875
186,0.6146470308303833,0.13626320660114288,0.40534576773643494,0.5242728590965271,0.9853561520576477,0.744633138179779
192,0.6303436756134033,0.04240382835268974,0.013454155065119267,0.13530346751213074,0.8920111656188965,0.3868792653083801
199,0.07107366621494293,0.01932658813893795,0.6211459636688232,0.5018615126609802,0.4783765375614166,0.11681437492370605
232,0.009774419479072094,0.011441684328019619,0.6941990256309509,0.48620954155921936,0.14288844168186188,0.06835069507360458
236,0.00563643267378211,0.011386588215827942,0.9975128769874573,0.9648882746696472,0.9969603419303894,0.7314903736114502
240,0.6942508816719055,0.0035518843214958906,0.006984650157392025,0.019908787682652473,0.9499719142913818,0.7720798850059509
241,0.015145287849009037,0.0072890776209533215,0.15600843727588654,0.34670716524124146,0.708010733127594,0.43146440386772156
244,0.29269635677337646,0.23379382491111755,0.7525244355201721,0.8341030478477478,0.7985110282897949,0.6496063470840454
252,0.9239361882209778,0.8880326151847839,0.0039917281828820705,0.0059571536257863045,0.8668386340141296,0.7618930339813232
254,0.06276047229766846,0.011938037350773811,0.27474039793014526,0.22286921739578247,0.8050197958946228,0.3274531960487366
257,0.01533581968396902,0.058345843106508255,0.7919820547103882,0.4137140214443207,0.5497614741325378,0.5343695282936096
275,0.3475370705127716,0.2380848526954651,0.03157394751906395,0.13846178352832794,0.7094219326972961,0.40615519881248474
280,0.05225502699613571,0.05347742512822151,0.5299932360649109,0.4356614053249359,0.6804540753364563,0.5903069376945496
295,0.4763360321521759,0.5625970363616943,0.025035422295331955,0.007460643537342548,0.845687747001648,0.8492224216461182
315,0.09534946829080582,0.016013754531741142,0.7677769660949707,0.6774740815162659,0.8013535141944885,0.8713791370391846
323,0.05033063143491745,0.07152631878852844,0.9325608611106873,0.9890130758285522,0.8600296378135681,0.8320320844650269
325,0.0005849732551723719,0.0014550630003213882,0.7804325222969055,0.7761566638946533,0.04050276800990105,0.007937993854284286
331,0.0024014050140976906,0.2648809552192688,0.03387598320841789,0.2573099136352539,0.0361519418656826,0.004709206521511078
334,0.9909797310829163,0.29604339599609375,0.0019043304491788149,0.0014381353976204991,0.9988281726837158,0.9962638020515442
340,0.01874311827123165,0.02004261687397957,0.34334173798561096,0.4194101393222809,0.9427444338798523,0.6241790056228638
359,0.8849838376045227,0.6302298307418823,0.2951791286468506,0.3285294473171234,0.9860979318618774,0.9522864818572998
367,0.0029008579440414906,0.010766320861876011,0.39280256628990173,0.15905407071113586,0.651576578617096,0.5031737685203552
368,0.411583811044693,0.3552854061126709,0.7885831594467163,0.8530502319335938,0.865195631980896,0.6200465559959412
370,0.8013923764228821,0.7198423743247986,0.8704596757888794,0.8874974250793457,0.9154694676399231,0.8958420753479004
372,0.0029636684339493513,0.0052608526311814785,0.9332181215286255,0.8925859332084656,0.03670036047697067,0.5966094732284546
376,0.06910072267055511,0.013480103574693203,0.7798305153846741,0.5198870301246643,0.8030965924263,0.5104964375495911
377,0.11422023177146912,0.06041840836405754,0.8372793197631836,0.6576483845710754,0.5563995838165283,0.5536260008811951
385,0.06733173131942749,0.0026834397576749325,0.8894328474998474,0.8309310078620911,0.9622142314910889,0.875680685043335
401,0.24142229557037354,0.16926853358745575,0.7260372638702393,0.8606768846511841,0.8481565713882446,0.7194821834564209
412,0.007937994785606861,0.002867158968001604,0.8433475494384766,0.6396235227584839,0.8684018850326538,0.43542131781578064
413,0.37943586707115173,0.6464881300926208,0.5761843323707581,0.6565481424331665,0.7486280202865601,0.6336936354637146
422,0.5694935321807861,0.7021216750144958,0.5493988990783691,0.17145965993404388,0.9555529952049255,0.8206132650375366
423,0.987817645072937,0.3729618787765503,0.5341265797615051,0.6892009973526001,0.9988418221473694,0.9727532267570496
440,0.0014214043039828539,0.000460105889942497,0.0029008579440414906,0.9776071310043335,0.4324828088283539,0.055208686739206314
455,0.007388676051050425,0.09751923382282257,0.8518295884132385,0.8117132782936096,0.4001046121120453,0.22627030313014984
459,0.8936462998390198,0.5263732075691223,0.6395109295845032,0.8191350698471069,0.9698711633682251,0.9579712748527527
471,0.07379632443189621,0.04381363466382027,0.6183196306228638,0.5846269726753235,0.9220360517501831,0.5375269055366516
475,0.12613791227340698,0.05079945549368858,0.4657519459724426,0.41905346512794495,0.6104534864425659,0.44845646619796753
477,0.006930671166628599,0.0032666996121406555,0.8438146710395813,0.8457036018371582,0.7641883492469788,0.4902355968952179
480,0.02665773592889309,0.01899622566998005,0.5193384289741516,0.21800272166728973,0.4472188651561737,0.3601514399051666
493,0.3494217097759247,0.025011597201228142,0.007331598084419966,0.021822825074195862,0.95306795835495,0.4990234076976776
501,0.004962942097336054,0.005620036739856005,0.13933780789375305,0.15674923360347748,0.6888871788978577,0.6300022602081299
509,0.027143429964780807,0.1549185812473297,0.8179746866226196,0.7818307280540466,0.8361536264419556,0.6737285256385803
514,0.0938439592719078,0.0019800399895757437,0.00042804275290109217,0.0004189484170638025,0.9481395483016968,0.03488088771700859
523,0.3345622718334198,0.5167174339294434,0.9746286869049072,0.8400130271911621,0.854945182800293,0.8397010564804077
544,0.005089918151497841,0.006890459917485714,0.9427576065063477,0.9186354875564575,0.4386649429798126,0.1264611780643463
569,0.05592617392539978,0.08578584343194962,0.9542227387428284,0.7786492705345154,0.8399637937545776,0.6174549460411072
612,0.9701268672943115,0.8462603688240051,0.86200350522995,0.9259027242660522,0.9837381839752197,0.9751545786857605
624,0.0020587535109370947,0.006930670700967312,0.9090326428413391,0.8139234185218811,0.48584362864494324,0.8074060678482056
626,0.10937238484621048,0.568535566329956,0.524638295173645,0.6541218757629395,0.8407172560691833,0.5578452944755554
629,0.030071841552853584,0.027091901749372482,0.632233202457428,0.45937925577163696,0.7270558476448059,0.2983635663986206
630,0.036908067762851715,0.017917342483997345,0.43633678555488586,0.37376153469085693,0.8293883800506592,0.6046323776245117
631,0.10461445152759552,0.03871983289718628,0.6741577386856079,0.8038290739059448,0.7629543542861938,0.6135839223861694
637,0.003999500535428524,0.02711765468120575,0.9028240442276001,0.3607141971588135,0.3904758393764496,0.20907072722911835
654,0.0129080256447196,0.02460993081331253,0.14854054152965546,0.1355750411748886,0.09851211309432983,0.037467505782842636
655,0.39563027024269104,0.25353744626045227,0.4519311487674713,0.5871147513389587,0.8295093178749084,0.5331544280052185
656,0.4315841794013977,0.3800540566444397,0.029986510053277016,0.23946048319339752,0.8709543943405151,0.8400951027870178
657,0.6699270606040955,0.2844766080379486,0.22663384675979614,0.5518153309822083,0.8924219608306885,0.6477982401847839
665,0.022264918312430382,0.0443485826253891,0.05044744536280632,0.007584588602185249,0.710427463054657,0.9132132530212402
666,0.05281402915716171,0.46962666511535645,0.748076319694519,0.5971381068229675,0.6892533898353577,0.39361807703971863
669,0.7679944634437561,0.06853748857975006,0.005479909013956785,0.009430818259716034,0.8508872389793396,0.7162185907363892
697,0.018546562641859055,0.07999736815690994,0.7203682661056519,0.9105453491210938,0.688883900642395,0.7234072089195251
698,0.4437209367752075,0.09687653928995132,0.21096941828727722,0.5217148661613464,0.9123971462249756,0.6789658665657043
707,0.6690424680709839,0.8783664703369141,0.901401162147522,0.9059482216835022,0.9276259541511536,0.8520143628120422
717,0.11313791573047638,0.09773430973291397,0.646125316619873,0.5316349267959595,0.5428027510643005,0.4705541133880615
731,0.04356881231069565,0.024586496874690056,0.6992544531822205,0.6666595935821533,0.6825737357139587,0.596550703048706
732,0.10741405934095383,0.1891089379787445,0.41750895977020264,0.8543879985809326,0.7044651508331299,0.4205995798110962
745,0.002511463360860944,0.005364057142287493,0.9704647064208984,0.8542473912239075,0.5945366024971008,0.32726502418518066
755,0.007907291874289513,0.045819949358701706,0.9757161140441895,0.746508777141571,0.7951018214225769,0.9075992703437805
757,0.06973155587911606,0.01214717049151659,0.3956594467163086,0.8426852822303772,0.7566554546356201,0.500244140625
764,0.3617422878742218,0.6363389492034912,0.9387726783752441,0.5934914946556091,0.7388810515403748,0.8228040337562561
775,0.06142404302954674,0.07416428625583649,0.4440825581550598,0.4736572504043579,0.4421547055244446,0.35220175981521606
779,0.3760930895805359,0.151969313621521,0.6796572208404541,0.5188509225845337,0.9166707992553711,0.4369373321533203
784,0.44794324040412903,0.2267836332321167,0.2127222716808319,0.1763167381286621,0.8196046948432922,0.8024007678031921
808,0.10048073530197144,0.31958574056625366,0.18907149136066437,0.32589590549468994,0.8482508063316345,0.8786433339118958
809,0.0028727478347718716,0.00815624836832285,0.4693986177444458,0.524394690990448,0.8070427775382996,0.7473164200782776
817,0.26104822754859924,0.012241275981068611,0.367951363325119,0.6071974039077759,0.795181393623352,0.46733179688453674
824,0.14922116696834564,0.145175963640213,0.5228113532066345,0.40857169032096863,0.6696908473968506,0.28664326667785645
836,0.21672558784484863,0.07675297558307648,0.8894327878952026,0.8330870866775513,0.9633168578147888,0.6839474439620972
841,0.1406310498714447,0.056340090930461884,0.87103670835495,0.8623806238174438,0.919498085975647,0.6998220682144165
849,0.0012065897462889552,0.001842253259383142,0.4408303201198578,0.25281038880348206,0.0053744870238006115,0.2626526951789856
854,0.01595231518149376,0.003937738481909037,0.1468808799982071,0.05198967084288597,0.6014764904975891,0.2573915719985962
876,0.05218254402279854,0.011755132116377354,0.037326887249946594,0.17133831977844238,0.6671476364135742,0.22856517136096954
878,0.005149606615304947,0.0022256707306951284,0.6137575507164001,0.29822301864624023,0.7211544513702393,0.5563995838165283
883,0.009898064658045769,0.584019124507904,0.18381328880786896,0.17161579430103302,0.60760498046875,0.12621864676475525
887,0.005842605140060186,0.01279651653021574,0.21313141286373138,0.13732266426086426,0.7509182691574097,0.16960349678993225
891,0.8371545672416687,0.7130321264266968,0.7427483797073364,0.7117816209793091,0.9212160110473633,0.8567224144935608
893,0.013610590249300003,0.009467380121350288,0.6460137367248535,0.5331543684005737,0.8337311148643494,0.8814364075660706
899,0.05649606138467789,0.4114950895309448,0.839766800403595,0.28308722376823425,0.7715854644775391,0.6649755835533142
902,0.8449855446815491,0.8474003672599792,0.8005751371383667,0.8486589193344116,0.9666945934295654,0.9193896055221558
905,0.621023952960968,0.35119983553886414,0.08866235613822937,0.3003862798213959,0.9330200552940369,0.7305783033370972
906,0.1393231898546219,0.47326162457466125,0.4695202708244324,0.7535573244094849,0.9387727379798889,0.6022955179214478
916,0.9965636730194092,0.8677657842636108,0.9829055666923523,0.9133679270744324,0.9992296695709229,0.9839476943016052
937,0.32145997881889343,0.3087631165981293,0.8231862783432007,0.710427463054657,0.7933462262153625,0.8269215226173401
950,0.0011357825715094805,0.0016613906482234597,0.6874201893806458,0.19476954638957977,0.011244562454521656,0.11802882701158524
955,0.26549941301345825,0.26707351207733154,0.858466625213623,0.8342719674110413,0.5399537086486816,0.7769668102264404
973,0.001081715221516788,0.0011649560183286667,0.5417725443840027,0.139748215675354,0.6311396956443787,0.024423088878393173
985,0.13206616044044495,0.31856462359428406,0.4831606447696686,0.7078844904899597,0.4572578966617584,0.3871109187602997
989,0.3489778935909271,0.004109915811568499,0.7846492528915405,0.7757747173309326,0.992760181427002,0.872148871421814
1006,0.07003305107355118,0.13330765068531036,0.5087881684303284,0.3274531662464142,0.677687406539917,0.38792213797569275
1011,0.6631783246994019,0.08137363195419312,0.1508713662624359,0.4651445150375366,0.8939476013183594,0.8011202216148376
1017,0.07730841636657715,0.053009770810604095,0.7650232911109924,0.6281508207321167,0.5610644817352295,0.14211280643939972
1023,0.20094941556453705,0.018038030713796616,0.19884087145328522,0.3501157760620117,0.9128254652023315,0.5496406555175781
1042,0.011136501096189022,0.4374930262565613,0.8786660432815552,0.9308050274848938,0.5460120439529419,0.4707365930080414
1065,0.9170058369636536,0.46265509724617004,0.16457727551460266,0.4625944495201111,0.9694510102272034,0.8581845760345459
1068,0.07706495374441147,0.2723630964756012,0.5029296278953552,0.40922078490257263,0.8624820113182068,0.33306920528411865
1072,0.1083303764462471,0.20130246877670288,0.7528311610221863,0.7740927338600159,0.7890712022781372,0.9056357145309448
1096,0.005129634868353605,0.05189349502325058,0.30603426694869995,0.31378763914108276,0.22053124010562897,0.1276526153087616
1098,0.02317550964653492,0.029675621539354324,0.6460136771202087,0.6822032928466797,0.4980469048023224,0.2699987292289734
1106,0.005109737627208233,0.018440209329128265,0.6548947095870972,0.47438767552375793,0.6261242032051086,0.2813068628311157
1107,0.37822940945625305,0.013861951418220997,0.39312291145324707,0.6667138338088989,0.7174080014228821,0.9097468256950378
1125,0.16026604175567627,0.18644660711288452,0.9118099808692932,0.9535163640975952,0.8418906927108765,0.6699607968330383
1128,0.46153250336647034,0.5859602093696594,0.9484418034553528,0.9105055928230286,0.6095241904258728,0.6359716653823853
1132,0.42171555757522583,0.0868641659617424,0.42107564210891724,0.6532098650932312,0.849546492099762,0.7168183326721191
1149,0.19265326857566833,0.1424703299999237,0.5688948631286621,0.5652987360954285,0.9592784643173218,0.6884683966636658
1157,0.015998370945453644,0.10110028833150864,0.9226219058036804,0.6289772987365723,0.7227227687835693,0.6886778473854065
1174,0.11180060356855392,0.3132621645927429,0.6290912628173828,0.5563995838165283,0.7076067924499512,0.31933361291885376
1177,0.002128110034391284,0.004323086701333523,0.4001632034778595,0.6552256941795349,0.5864044427871704,0.26910945773124695
1192,0.15691064298152924,0.034782398492097855,0.20434188842773438,0.8434281945228577,0.8713654279708862,0.4790162146091461
1207,0.005469274241477251,0.08225394785404205,0.9429811239242554,0.8743054866790771,0.3605172038078308,0.38404545187950134
1215,0.44832056760787964,0.1818436235189438,0.5484316945075989,0.7813514471054077,0.8915162682533264,0.6938879489898682
1241,0.06828853487968445,0.43624016642570496,0.036994945257902145,0.02568713389337063,0.9414392113685608,0.6407482624053955
1256,0.6398063898086548,0.7711548805236816,0.514644205570221,0.7210317254066467,0.9303950071334839,0.749328076839447
1260,0.07635602355003357,0.2858825623989105,0.3784591257572174,0.3515336513519287,0.8216173648834229,0.6081287264823914
1261,0.004609571769833565,0.01002325676381588,0.7367677688598633,0.8364878296852112,0.9318976402282715,0.4887104034423828
1263,0.011846235953271389,0.07024004310369492,0.498291015625,0.45011767745018005,0.5520567893981934,0.39326852560043335
1272,0.9026311039924622,0.6038734316825867,0.6921219825744629,0.7207861542701721,0.9533239603042603,0.8553836345672607
1286,0.9490118622779846,0.7812888622283936,0.4579850435256958,0.6568783521652222,0.9782708287239075,0.9112735390663147
1287,0.03126191347837448,0.01742575690150261,0.9447658658027649,0.6796041131019592,0.8101036548614502,0.633750319480896
1290,0.03382807597517967,0.001904330332763493,0.07985373586416245,0.488496869802475,0.9325762391090393,0.3176775872707367
1291,0.1640806794166565,0.020274080336093903,0.7831189632415771,0.5176318287849426,0.909826934337616,0.9825072288513184
1293,0.9534487128257751,0.5916274189949036,0.6441411375999451,0.538861870765686,0.9671165347099304,0.9649543166160583
1304,0.03676946461200714,0.0020587535109370947,0.011474870145320892,0.1699734479188919,0.8226704597473145,0.8119744062423706
1310,0.6317079067230225,0.14330755174160004,0.6218279600143433,0.9796091914176941,0.96011883020401,0.8090308904647827
1321,0.0009640919743105769,0.01332514826208353,0.798422634601593,0.43170401453971863,0.27796271443367004,0.1358327865600586
1355,0.02412242256104946,0.031708598136901855,0.6173972487449646,0.31205543875694275,0.45023855566978455,0.7454447150230408
1366,0.5888891220092773,0.06608538329601288,0.4222663938999176,0.2234194129705429,0.9814178347587585,0.7267166376113892
1375,0.26894140243530273,0.13161903619766235,0.6681498885154724,0.6996650099754333,0.6555566191673279,0.4632621705532074
1384,0.003021945245563984,0.00431468803435564,0.8629302382469177,0.9896518588066101,0.622860848903656,0.2796993553638458
1385,0.12879884243011475,0.3486312925815582,0.9261202216148376,0.9192628264427185,0.8392404913902283,0.9834704399108887
1388,0.4610774517059326,0.18245339393615723,0.13191232085227966,0.10343123972415924,0.8245325684547424,0.5727227330207825
1439,0.08701920509338379,0.017917346209287643,0.2287158966064453,0.44830548763275146,0.7754135727882385,0.3564606308937073
1443,0.003976227715611458,0.008299686945974827,0.7519670128822327,0.76456218957901,0.4003976285457611,0.5330328941345215
1461,0.04526809602975845,0.02544385753571987,0.03627123311161995,0.860398530960083,0.9215254783630371,0.4756053388118744
1462,0.002516360953450203,0.002981032943353057,0.9193534255027771,0.848940908908844,0.6335803270339966,0.7794792652130127
1467,0.9342153668403625,0.002238720888271928,0.00045563653111457825,0.0067580873146653175,0.9592569470405579,0.9310405254364014
1473,0.044224582612514496,0.01609087362885475,0.6540666222572327,0.37170663475990295,0.40474265813827515,0.24204882979393005
1481,0.6969776749610901,0.676993727684021,0.3394169211387634,0.704109251499176,0.8550662994384766,0.6709317564964294
1511,0.20981353521347046,0.005479908548295498,0.7282654047012329,0.28163400292396545,0.971725344657898,0.5169612765312195
1518,0.0027954769320786,0.0008056566584855318,0.2976740598678589,0.3466518819332123,0.8377527594566345,0.25552937388420105
1529,0.2605070471763611,0.002644521417096257,0.13767734169960022,0.007274958770722151,0.9842305779457092,0.7954397201538086
1534,0.0012136716395616531,0.007218753453344107,0.6013595461845398,0.7649574279785156,0.6154923439025879,0.331877201795578
1538,0.2707693576812744,0.06903793662786484,0.37539157271385193,0.31885620951652527,0.8528129458427429,0.49055591225624084
1542,0.04443143308162689,0.037785764783620834,0.00321621703915298,0.007218753453344107,0.8257741928100586,0.4995117485523224
1560,0.00562003580853343,0.005312205292284489,0.5910152792930603,0.6149144768714905,0.8746137022972107,0.7609394192695618
1571,0.004356845282018185,0.013636834919452667,0.8558210134506226,0.724249005317688,0.36246129870414734,0.2708176076412201
1577,0.27542194724082947,0.5075677633285522,0.5717665553092957,0.529628336429596,0.7590468525886536,0.6345433592796326
1579,0.5173270106315613,0.19551727175712585,0.3806438148021698,0.5052487850189209,0.8142744302749634,0.6696907877922058
1587,0.025335116311907768,0.027066173031926155,0.29746994376182556,0.2120688110589981,0.681090772151947,0.3100673258304596
1589,0.003692853031679988,0.02742854505777359,0.9503188133239746,0.7451193332672119,0.45241498947143555,0.6191834807395935
1612,0.02496400848031044,0.19536370038986206,0.7626008987426758,0.7248703241348267,0.7348812818527222,0.4632014036178589
1618,0.03604999557137489,0.015633562579751015,0.7508668899536133,0.5048216581344604,0.9527283310890198,0.8141266703605652
1619,0.7355466485023499,0.15463115274906158,0.7564587593078613,0.6328431963920593,0.8265849947929382,0.6402985453605652
1623,0.007636216934770346,0.009917222894728184,0.7221353054046631,0.41679662466049194,0.8175016045570374,0.5510905981063843
1655,0.08404061943292618,0.0075919427908957005,0.9364595413208008,0.8049431443214417,0.7853085994720459,0.9331267476081848
1657,0.026155615225434303,0.04646465927362442,0.48474591970443726,0.3843342661857605,0.42298126220703125,0.20382635295391083
1673,0.0015578481834381819,0.003389783436432481,0.3508661091327667,0.2015380859375,0.4612594544887543,0.5860491394996643
1679,0.02161533385515213,0.02724677138030529,0.4404090642929077,0.35781997442245483,0.4450471103191376,0.18506188690662384
1682,0.003273064736276865,0.004636535421013832,0.8637871146202087,0.7022238373756409,0.20713450014591217,0.26803937554359436
1683,0.00411391444504261,0.01897803507745266,0.11686477065086365,0.09572654962539673,0.6417592167854309,0.20362834632396698
1694,0.0009888596832752228,0.0016261349665001035,0.9022225737571716,0.8335787653923035,0.3926860988140106,0.1403215080499649
1695,0.1736907958984375,0.4223259389400482,0.7370635867118835,0.5532639026641846,0.7283620834350586,0.7196792364120483
1699,0.00079783343244344,0.0029810324776917696,0.9764681458473206,0.9505144357681274,0.3709087371826172,0.23819559812545776
1700,0.41949930787086487,0.02510703355073929,0.54746413230896,0.5977399349212646,0.9471371173858643,0.6559939980506897
1701,0.0979066789150238,0.22545921802520752,0.4746312201023102,0.5400749444961548,0.5250035524368286,0.492676317691803
1706,0.037082020193338394,0.008660931140184402,0.163879856467247,0.19406215846538544,0.7439128756523132,0.6188955903053284
1710,0.6204779148101807,0.12651513516902924,0.012908023782074451,0.15707220137119293,0.8762112259864807,0.5294154286384583
1713,0.030243217945098877,0.022264918312430382,0.5550734996795654,0.16184942424297333,0.19845221936702728,0.1192542016506195
1746,0.0011559007689356804,0.004062228836119175,0.8586964011192322,0.948513388633728,0.10809475928544998,0.22979438304901123
1752,0.027927875518798828,0.1056249663233757,0.04707416892051697,0.08803312480449677,0.7658999562263489,0.7324482798576355
1756,0.14045411348342896,0.0346514955163002,0.5034179091453552,0.4589548408985138,0.7889899611473083,0.6062653660774231
1761,0.062388136982917786,0.04328484460711479,0.30161914229393005,0.35569098591804504,0.3610379993915558,0.14884962141513824
1764,0.2935057282447815,0.02806074172258377,0.03588069602847099,0.16444936394691467,0.6888086795806885,0.4698851406574249
1774,0.16271239519119263,0.007303223479539156,0.3062935471534729,0.4217900037765503,0.9178565144538879,0.7700327634811401
1801,0.4380638599395752,0.7874335646629333,0.48023492097854614,0.6725467443466187,0.8686597347259521,0.7647159099578857
1804,0.6032782793045044,0.5334734320640564,0.9099069833755493,0.8870089650154114,0.9545839428901672,0.8709269762039185
1817,0.2980187237262726,0.03484802693128586,0.6774740219116211,0.6028801798820496,0.8533861637115479,0.8381340503692627
1821,0.9440738558769226,0.0130581920966506,0.0005872614565305412,0.00219551520422101,0.9990434050559998,0.8580359220504761
1828,0.2990284264087677,0.010428451001644135,0.7092708945274353,0.6371437311172485,0.9511194825172424,0.8817294836044312
1832,0.01233609952032566,0.006500871852040291,0.3839877247810364,0.5870851874351501,0.6623052358627319,0.14223189651966095
1841,0.06884986907243729,0.05033062770962715,0.2835581302642822,0.29193562269210815,0.500732421875,0.1591520756483078
1857,0.31526148319244385,0.05733473226428032,0.8167012333869934,0.8773061037063599,0.9358466863632202,0.8763965368270874
1866,0.11526179313659668,0.10553272813558578,0.7146778106689453,0.6655735969543457,0.8929540514945984,0.7526040077209473
1870,0.369428813457489,0.08799393475055695,0.0018279430223628879,0.14072328805923462,0.483648419380188,0.3835258483886719
1879,0.006038662977516651,0.006679879501461983,0.8118997812271118,0.6814088821411133,0.6207365989685059,0.9464978575706482
1885,0.5974904894828796,0.25183165073394775,0.35779187083244324,0.24689631164073944,0.9813910722732544,0.9091536998748779
1896,0.26922956109046936,0.023509450256824493,0.8364543914794922,0.5400143265724182,0.8095583915710449,0.6297745704650879
1898,0.0009735436760820448,0.0028671585023403168,0.7948431372642517,0.5273165106773376,0.20471926033496857,0.6948206424713135
1901,0.3214466869831085,0.06785488873720169,0.09001296758651733,0.3883860409259796,0.6943026781082153,0.4450470805168152
1902,0.02286801114678383,0.008478401228785515,0.26549944281578064,0.24923017621040344,0.39326849579811096,0.2158668488264084
1913,0.04107588902115822,0.08878079056739807,0.9579516649246216,0.9877350926399231,0.862583339214325,0.9728823900222778
1932,0.07495604455471039,0.00925009697675705,0.37799975275993347,0.3697701394557953,0.8466411232948303,0.49072372913360596
1951,0.1564912348985672,0.005281333811581135,0.5685356259346008,0.7657794952392578,0.5774953365325928,0.5798763632774353
1959,0.08284562826156616,0.043691061437129974,0.25063756108283997,0.38219907879829407,0.652130663394928,0.3079007565975189
1964,0.05070536583662033,0.22661243379116058,0.5236638784408569,0.5651787519454956,0.5417725443840027,0.32525262236595154
1972,0.007431773468852043,0.03286798298358917,0.7079097628593445,0.5520567297935486,0.4625944495201111,0.3702254295349121
1973,0.17486776411533356,0.4007493555545807,0.5331544280052185,0.5479479432106018,0.6266955137252808,0.36931511759757996
1975,0.6941990256309509,0.7089687585830688,0.8871189951896667,0.801159143447876,0.9672559499740601,0.8782556056976318
2000,0.18787656724452972,0.048631370067596436,0.44098079204559326,0.5246990919113159,0.7646061182022095,0.4310452342033386
2007,0.03390795737504959,0.18513552844524384,0.7228206396102905,0.6881803274154663,0.5153455138206482,0.23370632529258728
2016,0.889096200466156,0.9253649711608887,0.9434518814086914,0.9686046838760376,0.9668045043945312,0.933854341506958
2021,0.9163345098495483,0.3482571244239807,0.2041434794664383,0.0184048879891634,0.9872281551361084,0.8927263021469116
2025,0.6117879152297974,0.4874293804168701,0.9235234260559082,0.863031268119812,0.879341185092926,0.9114559888839722
2027,0.012312325648963451,0.06325051933526993,0.640186071395874,0.5548322796821594,0.5648186802864075,0.43182373046875
2040,0.12356378138065338,0.00458276504650712,0.053625915199518204,0.052061911672353745,0.5829659104347229,0.4858436584472656
2043,0.2869506776332855,0.14199376106262207,0.244089275598526,0.5343695878982544,0.7702488303184509,0.92870032787323
2052,0.4255455732345581,0.48642298579216003,0.8360071778297424,0.8080861568450928,0.8776997327804565,0.8916224241256714
2060,0.8566024899482727,0.9039320945739746,0.8876923322677612,0.8495035767555237,0.9774785041809082,0.8973360061645508
2067,0.01795174553990364,0.07765743881464005,0.03219185769557953,0.07855398207902908,0.7914686799049377,0.1809011548757553
2073,0.27573874592781067,0.26492851972579956,0.8522681593894958,0.7670797109603882,0.8742383718490601,0.8226882815361023
2089,0.003185061039403081,0.007907291874289513,0.5309661626815796,0.2927974462509155,0.1868172138929367,0.8959331512451172
